,código,distrito,partido,votos,% votos,mandatos
386,300000,Madeira,MRPP,0.0,0.0,0.0
387,300000,Madeira,NC,305.0,0.2,0.0
388,300000,Madeira,ND,0.0,0.0,0.0
389,300000,Madeira,PAN,3127.0,2.09,0.0
390,300000,Madeira,PCP-PEV,2429.0,1.62,0.0
391,300000,Madeira,PNR,239.0,0.16,0.0
392,300000,Madeira,PPM,451.0,0.3,0.0
393,300000,Madeira,PS,29723.0,19.84,2.0
394,300000,Madeira,PTP,719.0,0.48,0.0
395,300000,Madeira,R.I.R.,725.0,0.48,0.0
396,300000,Madeira,VP,283.0,0.19,0.0
397,300000,Madeira,brancos,794.0,0.53,0.0
398,300000,Madeira,nulos,2685.0,1.79,0.0
399,400000,Açores,AD,42343.0,39.84,2.0
400,400000,Açores,ADN,829.0,0.78,0.0
401,400000,Açores,B.E.,3622.0,3.41,0.0
402,400000,Açores,CH,16744.0,15.76,1.0
403,400000,Açores,IL,2882.0,2.71,0.0
404,400000,Açores,JPP,213.0,0.2,0.0
405,400000,Açores,L,1816.0,1.71,0.0
406,400000,Açores,MPT.A,0.0,0.0,0.0
407,400000,Açores,MRPP,0.0,0.0,0.0
408,400000,Açores,NC,0.0,0.0,0.0
409,400000,Açores,ND,0.0,0.0,0.0
410,400000,Açores,PAN,1654.0,1.56,0.0
411,400000,Açores,PCP-PEV,1160.0,1.09,0.0
412,400000,Açores,PNR,64.0,0.06,0.0
413,400000,Açores,PPM,0.0,0.0,0.0
414,400000,Açores,PS,31015.0,29.18,2.0
415,400000,Açores,PTP,0.0,0.0,0.0
416,400000,Açores,R.I.R.,125.0,0.12,0.0
417,400000,Açores,VP,115.0,0.11,0.0
418,400000,Açores,brancos,2621.0,2.47,0.0
419,400000,Açores,nulos,1070.0,1.01,0.0
420,800000,Europa,AD,33350.0,14.21,0.0
421,800000,Europa,ADN,953.0,0.41,0.0
422,800000,Europa,B.E.,6438.0,2.74,0.0
423,800000,Europa,CH,42972.0,18.31,1.0
424,800000,Europa,IL,5719.0,2.44,0.0
425,800000,Europa,JPP,560.0,0.24,0.0
426,800000,Europa,L,4091.0,1.74,0.0
427,800000,Europa,MPT.A,120.0,0.05,0.0
428,800000,Europa,MRPP,748.0,0.32,0.0
429,800000,Europa,NC,509.0,0.22,0.0
430,800000,Europa,ND,502.0,0.21,0.0
431,800000,Europa,PAN,5174.0,2.2,0.0
432,800000,Europa,PCP-PEV,2363.0,1.01,0.0
433,800000,Europa,PNR,182.0,0.08,0.0
434,800000,Europa,PPM,0.0,0.0,0.0
435,800000,Europa,PS,38061.0,16.22,1.0
436,800000,Europa,PTP,0.0,0.0,0.0
437,800000,Europa,R.I.R.,453.0,0.19,0.0
438,800000,Europa,VP,761.0,0.32,0.0
439,800000,Europa,brancos,1379.0,0.59,0.0
440,800000,Europa,nulos,90319.0,38.49,0.0
441,900000,Fora da Europa,AD,22636.0,22.9,1.0
442,900000,Fora da Europa,ADN,1128.0,1.14,0.0
443,900000,Fora da Europa,B.E.,1847.0,1.87,0.0
444,900000,Fora da Europa,CH,18067.0,18.27,1.0
445,900000,Fora da Europa,IL,1902.0,1.92,0.0
446,900000,Fora da Europa,JPP,202.0,0.2,0.0
447,900000,Fora da Europa,L,697.0,0.7,0.0
448,900000,Fora da Europa,MPT.A,100.0,0.1,0.0
449,900000,Fora da Europa,MRPP,0.0,0.0,0.0
450,900000,Fora da Europa,NC,260.0,0.26,0.0
451,900000,Fora da Europa,ND,1461.0,1.48,0.0
452,900000,Fora da Europa,PAN,2332.0,2.36,0.0
453,900000,Fora da Europa,PCP-PEV,748.0,0.76,0.0
454,900000,Fora da Europa,PNR,122.0,0.12,0.0
455,900000,Fora da Europa,PPM,0.0,0.0,0.0
456,900000,Fora da Europa,PS,14410.0,14.58,0.0
457,900000,Fora da Europa,PTP,0.0,0.0,0.0
458,900000,Fora da Europa,R.I.R.,186.0,0.19,0.0
459,900000,Fora da Europa,VP,273.0,0.28,0.0
460,900000,Fora da Europa,brancos,487.0,0.49,0.0
461,900000,Fora da Europa,nulos,32008.0,32.38,0.0
